prcp,snow,tavg,tmax,tmin,awnd,date,month,year,day
0.02,0.0,50.0,60.0,40.0,6.9,2014-04-08,4,2014,8
0.0,0.0,49.0,62.0,33.0,9.2,2014-04-09,4,2014,9
0.0,0.0,58.0,66.0,41.0,12.5,2014-04-10,4,2014,10
0.0,0.0,55.0,70.0,37.0,6.7,2014-04-11,4,2014,11
0.0,0.0,63.0,80.0,44.0,15.0,2014-04-12,4,2014,12
0.43,0.0,62.0,69.0,42.0,13.2,2014-04-13,4,2014,13
0.3,1.4,46.0,63.0,30.0,15.7,2014-04-14,4,2014,14
0.0,0.0,31.0,38.0,26.0,9.4,2014-04-15,4,2014,15
0.0,0.0,38.0,52.0,26.0,16.1,2014-04-16,4,2014,16
0.0,0.0,50.0,62.0,40.0,12.3,2014-04-17,4,2014,17
0.0,0.0,48.0,51.0,38.0,7.8,2014-04-18,4,2014,18
0.0,0.0,46.0,66.0,37.0,9.2,2014-04-19,4,2014,19
0.0,0.0,60.0,79.0,41.0,10.1,2014-04-20,4,2014,20
0.0,0.0,67.0,74.0,58.0,8.9,2014-04-21,4,2014,21
0.0,0.0,54.0,61.0,36.0,11.4,2014-04-22,4,2014,22
0.02,0.0,42.0,51.0,33.0,8.7,2014-04-23,4,2014,23
0.06,0.0,49.0,64.0,39.0,15.0,2014-04-24,4,2014,24
0.22,0.0,56.0,70.0,45.0,12.8,2014-04-25,4,2014,25
0.0,0.0,52.0,57.0,40.0,13.2,2014-04-26,4,2014,26
0.03,0.0,47.0,60.0,42.0,16.6,2014-04-27,4,2014,27
0.61,0.0,50.0,55.0,45.0,16.1,2014-04-28,4,2014,28
0.61,0.0,52.0,59.0,47.0,7.8,2014-04-29,4,2014,29
0.01,0.0,50.0,53.0,43.0,10.5,2014-04-30,4,2014,30
0.09,0.0,45.0,49.0,42.0,13.4,2014-05-01,5,2014,1
0.0,0.0,48.0,53.0,46.0,11.4,2014-05-02,5,2014,2
0.0,0.0,55.0,67.0,46.0,14.8,2014-05-03,5,2014,3
0.0,0.0,55.0,58.0,44.0,10.1,2014-05-04,5,2014,4
0.05,0.0,49.0,55.0,43.0,13.2,2014-05-05,5,2014,5
0.0,0.0,50.0,63.0,41.0,13.6,2014-05-06,5,2014,6
0.0,0.0,59.0,78.0,48.0,8.9,2014-05-07,5,2014,7
0.1,0.0,69.0,89.0,51.0,14.3,2014-05-08,5,2014,8
1.03,0.0,71.0,73.0,54.0,16.1,2014-05-09,5,2014,9
0.0,0.0,62.0,77.0,47.0,6.9,2014-05-10,5,2014,10
0.12,0.0,67.0,81.0,52.0,8.9,2014-05-11,5,2014,11
2.09,0.0,72.0,84.0,64.0,12.1,2014-05-12,5,2014,12
0.12,0.0,65.0,67.0,52.0,12.3,2014-05-13,5,2014,13
0.02,0.0,53.0,56.0,44.0,12.1,2014-05-14,5,2014,14
0.19,0.0,47.0,55.0,40.0,13.6,2014-05-15,5,2014,15
0.1,0.0,41.0,46.0,37.0,8.1,2014-05-16,5,2014,16
0.0,0.0,48.0,60.0,39.0,8.5,2014-05-17,5,2014,17
0.0,0.0,56.0,69.0,47.0,10.5,2014-05-18,5,2014,18
0.0,0.0,59.0,69.0,45.0,13.4,2014-05-19,5,2014,19
0.82,0.0,71.0,85.0,62.0,11.2,2014-05-20,5,2014,20
0.01,0.0,75.0,86.0,63.0,7.6,2014-05-21,5,2014,21
0.0,0.0,67.0,70.0,53.0,6.7,2014-05-22,5,2014,22
0.0,0.0,59.0,69.0,48.0,6.5,2014-05-23,5,2014,23
0.0,0.0,60.0,74.0,47.0,5.1,2014-05-24,5,2014,24
0.0,0.0,66.0,83.0,50.0,4.9,2014-05-25,5,2014,25
0.0,0.0,74.0,87.0,61.0,7.6,2014-05-26,5,2014,26
0.21,0.0,75.0,85.0,58.0,10.1,2014-05-27,5,2014,27
0.03,0.0,64.0,71.0,56.0,9.4,2014-05-28,5,2014,28
0.0,0.0,63.0,76.0,54.0,8.9,2014-05-29,5,2014,29
0.0,0.0,65.0,79.0,53.0,6.9,2014-05-30,5,2014,30
0.0,0.0,71.0,88.0,54.0,8.1,2014-05-31,5,2014,31
0.0,0.0,75.0,90.0,63.0,13.0,2014-06-01,6,2014,1
0.14,0.0,76.0,83.0,68.0,14.5,2014-06-02,6,2014,2
0.0,0.0,75.0,81.0,66.0,9.8,2014-06-03,6,2014,3
0.19,0.0,66.0,70.0,55.0,9.4,2014-06-04,6,2014,4
0.0,0.0,63.0,76.0,52.0,6.0,2014-06-05,6,2014,5
0.0,0.0,67.0,81.0,49.0,4.9,2014-06-06,6,2014,6
0.08,0.0,71.0,84.0,57.0,7.6,2014-06-07,6,2014,7
0.23,0.0,65.0,72.0,54.0,14.1,2014-06-08,6,2014,8
0.0,0.0,65.0,78.0,55.0,8.5,2014-06-09,6,2014,9
1.26,0.0,60.0,66.0,56.0,10.3,2014-06-10,6,2014,10
0.52,0.0,60.0,67.0,57.0,7.4,2014-06-11,6,2014,11
0.0,0.0,68.0,79.0,58.0,10.1,2014-06-12,6,2014,12
0.0,0.0,66.0,75.0,55.0,9.8,2014-06-13,6,2014,13
0.0,0.0,66.0,79.0,52.0,8.3,2014-06-14,6,2014,14
0.0,0.0,72.0,84.0,60.0,15.7,2014-06-15,6,2014,15
0.0,0.0,78.0,88.0,67.0,8.7,2014-06-16,6,2014,16
0.0,0.0,82.0,91.0,77.0,12.5,2014-06-17,6,2014,17
0.65,0.0,78.0,82.0,61.0,10.3,2014-06-18,6,2014,18
0.32,0.0,66.0,79.0,59.0,8.3,2014-06-19,6,2014,19
0.01,0.0,74.0,85.0,63.0,8.5,2014-06-20,6,2014,20
1.28,0.0,69.0,84.0,60.0,7.4,2014-06-21,6,2014,21
0.0,0.0,70.0,82.0,63.0,4.9,2014-06-22,6,2014,22
0.05,0.0,71.0,81.0,66.0,5.6,2014-06-23,6,2014,23
0.41,0.0,77.0,87.0,70.0,4.7,2014-06-24,6,2014,24
0.0,0.0,69.0,80.0,59.0,7.4,2014-06-25,6,2014,25
0.0,0.0,64.0,78.0,59.0,6.7,2014-06-26,6,2014,26
0.0,0.0,71.0,88.0,59.0,9.8,2014-06-27,6,2014,27
0.0,0.0,79.0,87.0,71.0,12.1,2014-06-28,6,2014,28
0.07,0.0,77.0,85.0,69.0,13.0,2014-06-29,6,2014,29
2.6,0.0,79.0,87.0,67.0,12.5,2014-06-30,6,2014,30
0.0,0.0,72.0,80.0,67.0,12.3,2014-07-01,7,2014,1
0.12,0.0,67.0,70.0,56.0,9.6,2014-07-02,7,2014,2
0.07,0.0,63.0,76.0,56.0,6.7,2014-07-03,7,2014,3
0.0,0.0,68.0,79.0,58.0,7.2,2014-07-04,7,2014,4
0.0,0.0,69.0,77.0,60.0,8.3,2014-07-05,7,2014,5
0.0,0.0,73.0,87.0,63.0,12.3,2014-07-06,7,2014,6
0.63,0.0,80.0,88.0,71.0,8.5,2014-07-07,7,2014,7
0.54,0.0,76.0,81.0,66.0,12.1,2014-07-08,7,2014,8
0.0,0.0,72.0,80.0,62.0,8.5,2014-07-09,7,2014,9
0.0,0.0,70.0,79.0,60.0,4.5,2014-07-10,7,2014,10
0.01,0.0,70.0,81.0,60.0,5.4,2014-07-11,7,2014,11
0.47,0.0,74.0,80.0,70.0,10.5,2014-07-12,7,2014,12
0.01,0.0,76.0,85.0,68.0,9.6,2014-07-13,7,2014,13
0.2,0.0,72.0,80.0,61.0,8.1,2014-07-14,7,2014,14
0.05,0.0,63.0,70.0,55.0,10.5,2014-07-15,7,2014,15
0.0,0.0,63.0,72.0,55.0,7.4,2014-07-16,7,2014,16
0.0,0.0,66.0,78.0,54.0,5.6,2014-07-17,7,2014,17
0.0,0.0,70.0,79.0,59.0,6.9,2014-07-18,7,2014,18
0.0,0.0,70.0,80.0,57.0,4.7,2014-07-19,7,2014,19
0.0,0.0,72.0,82.0,60.0,4.5,2014-07-20,7,2014,20
0.0,0.0,75.0,86.0,63.0,7.2,2014-07-21,7,2014,21
0.01,0.0,79.0,90.0,69.0,11.9,2014-07-22,7,2014,22
0.0,0.0,73.0,75.0,59.0,16.1,2014-07-23,7,2014,23
0.0,0.0,65.0,75.0,57.0,8.7,2014-07-24,7,2014,24
0.0,0.0,66.0,75.0,55.0,9.2,2014-07-25,7,2014,25
0.0,0.0,74.0,84.0,68.0,5.6,2014-07-26,7,2014,26
0.02,0.0,78.0,87.0,65.0,15.0,2014-07-27,7,2014,27
0.0,0.0,67.0,73.0,59.0,11.2,2014-07-28,7,2014,28
0.01,0.0,69.0,81.0,58.0,9.6,2014-07-29,7,2014,29
0.0,0.0,69.0,79.0,59.0,6.9,2014-07-30,7,2014,30
0.0,0.0,71.0,84.0,59.0,8.5,2014-07-31,7,2014,31
0.15,0.0,73.0,85.0,62.0,6.9,2014-08-01,8,2014,1
0.0,0.0,72.0,86.0,59.0,4.3,2014-08-02,8,2014,2
0.0,0.0,75.0,87.0,62.0,6.9,2014-08-03,8,2014,3
2.76,0.0,75.0,87.0,67.0,7.6,2014-08-04,8,2014,4
0.0,0.0,71.0,80.0,64.0,6.3,2014-08-05,8,2014,5
0.0,0.0,71.0,80.0,62.0,6.3,2014-08-06,8,2014,6
0.0,0.0,72.0,81.0,61.0,8.9,2014-08-07,8,2014,7
0.0,0.0,74.0,82.0,66.0,10.7,2014-08-08,8,2014,8
0.0,0.0,74.0,80.0,66.0,9.2,2014-08-09,8,2014,9
0.0,0.0,74.0,81.0,69.0,8.5,2014-08-10,8,2014,10
0.85,0.0,72.0,82.0,67.0,6.7,2014-08-11,8,2014,11
0.07,0.0,67.0,70.0,61.0,12.1,2014-08-12,8,2014,12
0.0,0.0,69.0,82.0,57.0,9.4,2014-08-13,8,2014,13
0.0,0.0,67.0,72.0,57.0,7.6,2014-08-14,8,2014,14
0.0,0.0,65.0,78.0,52.0,6.0,2014-08-15,8,2014,15
0.0,0.0,71.0,82.0,62.0,8.3,2014-08-16,8,2014,16
0.0,0.0,70.0,71.0,64.0,8.5,2014-08-17,8,2014,17
0.0,0.0,70.0,83.0,65.0,4.9,2014-08-18,8,2014,18
0.09,0.0,77.0,86.0,69.0,10.7,2014-08-19,8,2014,19
0.0,0.0,76.0,86.0,66.0,7.8,2014-08-20,8,2014,20
0.98,0.0,75.0,79.0,70.0,4.9,2014-08-21,8,2014,21
1.58,0.0,78.0,86.0,72.0,5.1,2014-08-22,8,2014,22
0.34,0.0,77.0,86.0,68.0,4.9,2014-08-23,8,2014,23
0.0,0.0,76.0,88.0,70.0,7.4,2014-08-24,8,2014,24
0.01,0.0,79.0,88.0,71.0,6.7,2014-08-25,8,2014,25
0.12,0.0,76.0,85.0,71.0,6.0,2014-08-26,8,2014,26
0.0,0.0,74.0,82.0,67.0,6.9,2014-08-27,8,2014,27
0.0,0.0,71.0,77.0,67.0,8.5,2014-08-28,8,2014,28
0.08,0.0,76.0,86.0,71.0,11.2,2014-08-29,8,2014,29
0.27,0.0,77.0,83.0,70.0,11.6,2014-08-30,8,2014,30
0.0,0.0,76.0,85.0,68.0,6.7,2014-08-31,8,2014,31
0.36,0.0,77.0,83.0,70.0,11.4,2014-09-01,9,2014,1
0.01,0.0,74.0,82.0,67.0,5.8,2014-09-02,9,2014,2
0.0,0.0,73.0,83.0,61.0,6.7,2014-09-03,9,2014,3
0.26,0.0,76.0,85.0,71.0,12.5,2014-09-04,9,2014,4
0.5,0.0,80.0,88.0,64.0,11.0,2014-09-05,9,2014,5
0.0,0.0,67.0,75.0,60.0,8.5,2014-09-06,9,2014,6
0.0,0.0,67.0,80.0,54.0,4.3,2014-09-07,9,2014,7
0.0,0.0,67.0,77.0,55.0,6.3,2014-09-08,9,2014,8
0.01,0.0,70.0,79.0,63.0,7.6,2014-09-09,9,2014,9
1.31,0.0,72.0,80.0,56.0,15.9,2014-09-10,9,2014,10
0.0,0.0,54.0,56.0,50.0,10.3,2014-09-11,9,2014,11
0.13,0.0,51.0,55.0,44.0,12.5,2014-09-12,9,2014,12
0.0,0.0,47.0,59.0,41.0,7.6,2014-09-13,9,2014,13
0.0,0.0,53.0,65.0,42.0,4.9,2014-09-14,9,2014,14
0.0,0.0,56.0,62.0,51.0,4.9,2014-09-15,9,2014,15
0.0,0.0,56.0,68.0,44.0,4.5,2014-09-16,9,2014,16
0.0,0.0,59.0,70.0,48.0,2.9,2014-09-17,9,2014,17
0.0,0.0,61.0,70.0,53.0,6.3,2014-09-18,9,2014,18
0.0,0.0,63.0,78.0,53.0,11.4,2014-09-19,9,2014,19
0.12,0.0,69.0,77.0,63.0,10.1,2014-09-20,9,2014,20
0.0,0.0,65.0,69.0,51.0,12.8,2014-09-21,9,2014,21
0.0,0.0,55.0,67.0,46.0,5.6,2014-09-22,9,2014,22
0.0,0.0,60.0,74.0,51.0,4.3,2014-09-23,9,2014,23
0.0,0.0,65.0,77.0,54.0,5.6,2014-09-24,9,2014,24
0.0,0.0,65.0,74.0,56.0,2.0,2014-09-25,9,2014,25
0.0,0.0,65.0,79.0,51.0,4.5,2014-09-26,9,2014,26
0.0,0.0,66.0,79.0,54.0,3.8,2014-09-27,9,2014,27
0.0,0.0,65.0,78.0,53.0,3.1,2014-09-28,9,2014,28
0.01,0.0,66.0,83.0,53.0,8.9,2014-09-29,9,2014,29
0.0,0.0,53.0,58.0,47.0,9.6,2014-09-30,9,2014,30
0.0,0.0,58.0,70.0,49.0,10.5,2014-10-01,10,2014,1
0.32,0.0,67.0,72.0,63.0,7.8,2014-10-02,10,2014,2
0.68,0.0,60.0,65.0,43.0,16.3,2014-10-03,10,2014,3
0.06,0.0,42.0,47.0,35.0,13.9,2014-10-04,10,2014,4
0.01,0.0,45.0,55.0,37.0,8.9,2014-10-05,10,2014,5
0.01,0.0,52.0,61.0,42.0,8.7,2014-10-06,10,2014,6
0.0,0.0,55.0,66.0,48.0,11.4,2014-10-07,10,2014,7
0.0,0.0,54.0,65.0,44.0,11.4,2014-10-08,10,2014,8
0.0,0.0,54.0,62.0,43.0,5.8,2014-10-09,10,2014,9
0.0,0.0,50.0,58.0,39.0,8.3,2014-10-10,10,2014,10
0.0,0.0,47.0,59.0,36.0,4.5,2014-10-11,10,2014,11
0.01,0.0,49.0,63.0,38.0,9.2,2014-10-12,10,2014,12
0.64,0.0,59.0,67.0,56.0,9.2,2014-10-13,10,2014,13
0.65,0.0,63.0,65.0,52.0,10.3,2014-10-14,10,2014,14
0.05,0.0,53.0,55.0,50.0,9.8,2014-10-15,10,2014,15
0.0,0.0,53.0,56.0,50.0,7.4,2014-10-16,10,2014,16
0.0,0.0,54.0,62.0,48.0,13.2,2014-10-17,10,2014,17
0.01,0.0,49.0,50.0,36.0,9.2,2014-10-18,10,2014,18
0.0,0.0,43.0,54.0,33.0,8.3,2014-10-19,10,2014,19
0.01,0.0,54.0,65.0,46.0,9.4,2014-10-20,10,2014,20
0.0,0.0,50.0,53.0,45.0,11.4,2014-10-21,10,2014,21
0.0,0.0,48.0,56.0,35.0,4.9,2014-10-22,10,2014,22
0.0,0.0,46.0,59.0,36.0,7.8,2014-10-23,10,2014,23
0.0,0.0,57.0,67.0,52.0,5.8,2014-10-24,10,2014,24
0.0,0.0,62.0,72.0,49.0,11.0,2014-10-25,10,2014,25
0.0,0.0,54.0,64.0,42.0,5.8,2014-10-26,10,2014,26
0.0,0.0,60.0,77.0,51.0,13.0,2014-10-27,10,2014,27
0.0,0.0,61.0,68.0,45.0,15.7,2014-10-28,10,2014,28
0.0,0.0,47.0,49.0,36.0,9.8,2014-10-29,10,2014,29
0.0,0.0,42.0,51.0,32.0,5.6,2014-10-30,10,2014,30
0.03,0.1,42.0,47.0,33.0,22.8,2014-10-31,10,2014,31
0.0,0.0,38.0,43.0,29.0,8.7,2014-11-01,11,2014,1
0.0,0.0,36.0,51.0,25.0,9.8,2014-11-02,11,2014,2
0.0,0.0,51.0,62.0,43.0,15.2,2014-11-03,11,2014,3
0.0,0.0,55.0,60.0,44.0,15.4,2014-11-04,11,2014,4
0.0,0.0,47.0,60.0,34.0,9.2,2014-11-05,11,2014,5
0.0,0.0,47.0,51.0,38.0,17.0,2014-11-06,11,2014,6
0.0,0.0,38.0,43.0,29.0,8.3,2014-11-07,11,2014,7
0.01,0.0,43.0,47.0,36.0,11.6,2014-11-08,11,2014,8
0.0,0.0,41.0,52.0,35.0,8.9,2014-11-09,11,2014,9
0.0,0.0,49.0,62.0,41.0,13.2,2014-11-10,11,2014,10
0.21,0.0,49.0,58.0,31.0,15.2,2014-11-11,11,2014,11
0.0,0.0,29.0,31.0,24.0,13.4,2014-11-12,11,2014,12
0.0,0.0,26.0,29.0,24.0,12.3,2014-11-13,11,2014,13
0.0,0.0,26.0,27.0,21.0,7.8,2014-11-14,11,2014,14
0.04,1.4,24.0,31.0,17.0,5.6,2014-11-15,11,2014,15
0.01,0.2,26.0,31.0,18.0,7.6,2014-11-16,11,2014,16
0.0,0.3,18.0,21.0,11.0,16.1,2014-11-17,11,2014,17
0.0,0.0,13.0,19.0,9.0,16.8,2014-11-18,11,2014,18
0.0,0.0,22.0,32.0,17.0,15.2,2014-11-19,11,2014,19
0.0,0.0,22.0,27.0,14.0,15.0,2014-11-20,11,2014,20
0.0,0.0,20.0,35.0,7.0,8.5,2014-11-21,11,2014,21
0.07,0.0,37.0,52.0,33.0,13.2,2014-11-22,11,2014,22
0.63,0.0,50.0,52.0,48.0,10.5,2014-11-23,11,2014,23
0.43,0.7,42.0,49.0,24.0,17.2,2014-11-24,11,2014,24
0.01,0.2,24.0,26.0,18.0,10.3,2014-11-25,11,2014,25
0.0,0.0,22.0,29.0,17.0,5.1,2014-11-26,11,2014,26
0.0,0.0,25.0,27.0,15.0,9.8,2014-11-27,11,2014,27
0.0,0.0,22.0,34.0,18.0,10.5,2014-11-28,11,2014,28
0.0,0.0,37.0,51.0,29.0,13.2,2014-11-29,11,2014,29
0.0,0.0,46.0,50.0,24.0,11.4,2014-11-30,11,2014,30
0.0,0.0,22.0,25.0,18.0,11.6,2014-12-01,12,2014,1
0.0,0.0,25.0,34.0,18.0,10.1,2014-12-02,12,2014,2
0.0,0.0,30.0,37.0,24.0,10.5,2014-12-03,12,2014,3
0.0,0.0,28.0,35.0,23.0,7.6,2014-12-04,12,2014,4
0.0,0.0,35.0,40.0,32.0,4.7,2014-12-05,12,2014,5
0.0,0.0,35.0,40.0,26.0,11.4,2014-12-06,12,2014,6
0.0,0.0,31.0,36.0,26.0,9.8,2014-12-07,12,2014,7
0.2,0.0,33.0,37.0,32.0,9.2,2014-12-08,12,2014,8
0.0,0.0,35.0,38.0,31.0,13.4,2014-12-09,12,2014,9
0.0,0.0,31.0,33.0,28.0,11.2,2014-12-10,12,2014,10
0.0,0.0,28.0,32.0,23.0,8.9,2014-12-11,12,2014,11
0.0,0.0,29.0,37.0,23.0,9.4,2014-12-12,12,2014,12
0.0,0.0,38.0,47.0,35.0,7.8,2014-12-13,12,2014,13
0.0,0.0,47.0,50.0,45.0,8.3,2014-12-14,12,2014,14
0.06,0.0,46.0,46.0,42.0,11.4,2014-12-15,12,2014,15
0.02,0.0,42.0,45.0,29.0,12.1,2014-12-16,12,2014,16
0.0,0.0,28.0,29.0,24.0,11.2,2014-12-17,12,2014,17
0.0,0.0,24.0,28.0,19.0,5.6,2014-12-18,12,2014,18
0.0,0.0,29.0,32.0,27.0,4.9,2014-12-19,12,2014,19
0.0,0.0,30.0,33.0,28.0,3.8,2014-12-20,12,2014,20
0.0,0.0,33.0,36.0,31.0,10.3,2014-12-21,12,2014,21
0.32,0.0,33.0,41.0,28.0,11.2,2014-12-22,12,2014,22
0.19,0.0,44.0,48.0,38.0,10.5,2014-12-23,12,2014,23
0.0,0.0,39.0,40.0,36.0,8.1,2014-12-24,12,2014,24
0.0,0.0,37.0,42.0,33.0,14.3,2014-12-25,12,2014,25
0.0,0.0,41.0,50.0,36.0,10.3,2014-12-26,12,2014,26
0.0,0.0,44.0,49.0,31.0,15.2,2014-12-27,12,2014,27
0.0,0.0,29.0,35.0,22.0,7.6,2014-12-28,12,2014,28
0.0,0.0,27.0,30.0,19.0,9.4,2014-12-29,12,2014,29
0.0,0.0,17.0,20.0,9.0,10.5,2014-12-30,12,2014,30
0.0,0.0,11.0,18.0,4.0,13.9,2014-12-31,12,2014,31
0.0,0.0,20.0,32.0,14.0,14.5,2015-01-01,1,2015,1
0.0,0.0,26.0,34.0,15.0,4.7,2015-01-02,1,2015,2
0.57,0.4,31.0,34.0,29.0,5.6,2015-01-03,1,2015,3
0.13,2.2,29.0,33.0,2.0,15.9,2015-01-04,1,2015,4
0.15,1.8,2.0,6.0,-3.0,10.3,2015-01-05,1,2015,5
0.01,0.2,5.0,10.0,-5.0,13.9,2015-01-06,1,2015,6
0.0,0.0,3.0,6.0,-6.0,17.4,2015-01-07,1,2015,7
0.06,3.0,-2.0,18.0,-8.0,17.7,2015-01-08,1,2015,8
0.0,0.0,8.0,11.0,0.0,16.6,2015-01-09,1,2015,9
0.0,0.0,5.0,24.0,-2.0,11.6,2015-01-10,1,2015,10
0.19,2.6,26.0,32.0,22.0,8.3,2015-01-11,1,2015,11
0.0,0.4,23.0,28.0,15.0,12.8,2015-01-12,1,2015,12
0.0,0.2,17.0,19.0,3.0,7.6,2015-01-13,1,2015,13
0.0,0.0,11.0,19.0,1.0,6.5,2015-01-14,1,2015,14
0.0,0.0,22.0,34.0,17.0,10.1,2015-01-15,1,2015,15
0.0,0.0,28.0,34.0,23.0,8.3,2015-01-16,1,2015,16
0.0,0.0,34.0,42.0,26.0,15.4,2015-01-17,1,2015,17
0.0,0.0,37.0,40.0,27.0,10.5,2015-01-18,1,2015,18
0.0,0.0,32.0,41.0,25.0,5.4,2015-01-19,1,2015,19
0.0,0.0,34.0,36.0,29.0,7.4,2015-01-20,1,2015,20
0.01,0.1,31.0,33.0,29.0,7.6,2015-01-21,1,2015,21
0.0,0.0,30.0,31.0,28.0,6.9,2015-01-22,1,2015,22
0.0,0.0,30.0,31.0,29.0,11.4,2015-01-23,1,2015,23
0.0,0.0,33.0,43.0,29.0,8.1,2015-01-24,1,2015,24
0.08,0.6,31.0,34.0,24.0,14.5,2015-01-25,1,2015,25
0.07,1.0,23.0,26.0,15.0,5.6,2015-01-26,1,2015,26
0.0,0.0,27.0,32.0,20.0,6.0,2015-01-27,1,2015,27
0.01,0.0,26.0,34.0,19.0,11.0,2015-01-28,1,2015,28
0.01,0.1,33.0,35.0,28.0,13.9,2015-01-29,1,2015,29
0.0,0.0,27.0,30.0,18.0,7.4,2015-01-30,1,2015,30
0.12,1.3,27.0,36.0,19.0,6.9,2015-01-31,1,2015,31
0.87,16.2,29.0,31.0,19.0,18.3,2015-02-01,2,2015,1
0.05,1.8,15.0,19.0,6.0,12.8,2015-02-02,2,2015,2
0.09,1.6,13.0,26.0,2.0,5.4,2015-02-03,2,2015,3
0.02,0.3,21.0,25.0,4.0,10.5,2015-02-04,2,2015,4
0.0,0.0,7.0,15.0,-2.0,8.9,2015-02-05,2,2015,5
0.0,0.0,17.0,31.0,13.0,8.5,2015-02-06,2,2015,6
0.0,0.0,29.0,41.0,18.0,7.6,2015-02-07,2,2015,7
0.01,0.0,36.0,39.0,25.0,9.8,2015-02-08,2,2015,8
0.0,0.0,26.0,27.0,19.0,12.3,2015-02-09,2,2015,9
0.0,0.0,25.0,33.0,14.0,7.8,2015-02-10,2,2015,10
0.0,0.0,31.0,35.0,18.0,13.4,2015-02-11,2,2015,11
0.0,0.0,16.0,18.0,8.0,13.0,2015-02-12,2,2015,12
0.0,0.0,11.0,26.0,5.0,10.5,2015-02-13,2,2015,13
0.0,0.2,19.0,27.0,1.0,19.5,2015-02-14,2,2015,14
0.03,0.2,4.0,15.0,-3.0,9.2,2015-02-15,2,2015,15
0.0,0.0,12.0,18.0,5.0,4.9,2015-02-16,2,2015,16
0.0,0.1,17.0,19.0,8.0,12.3,2015-02-17,2,2015,17
0.0,0.0,7.0,8.0,-3.0,15.2,2015-02-18,2,2015,18
0.0,0.0,-2.0,4.0,-8.0,11.4,2015-02-19,2,2015,19
0.01,0.2,3.0,18.0,-7.0,13.2,2015-02-20,2,2015,20
0.0,0.0,22.0,32.0,17.0,4.3,2015-02-21,2,2015,21
0.0,0.0,21.0,28.0,2.0,13.2,2015-02-22,2,2015,22
0.0,0.0,4.0,12.0,-4.0,9.8,2015-02-23,2,2015,23
0.01,0.1,11.0,29.0,4.0,15.9,2015-02-24,2,2015,24
0.17,2.0,21.0,26.0,10.0,7.8,2015-02-25,2,2015,25
0.17,3.7,17.0,19.0,0.0,12.5,2015-02-26,2,2015,26
0.0,0.0,6.0,14.0,-2.0,8.3,2015-02-27,2,2015,27
0.02,0.4,6.0,21.0,-10.0,5.4,2015-02-28,2,2015,28
0.0,0.0,18.0,25.0,10.0,6.9,2015-03-01,3,2015,1
0.0,0.0,21.0,33.0,13.0,7.4,2015-03-02,3,2015,2
0.13,0.7,28.0,34.0,24.0,13.4,2015-03-03,3,2015,3
0.0,0.0,24.0,31.0,10.0,13.4,2015-03-04,3,2015,4
0.0,0.0,12.0,16.0,3.0,9.6,2015-03-05,3,2015,5
0.0,0.0,12.0,27.0,0.0,13.2,2015-03-06,3,2015,6
0.0,0.0,32.0,44.0,24.0,10.5,2015-03-07,3,2015,7
0.0,0.0,35.0,40.0,28.0,6.7,2015-03-08,3,2015,8
0.0,0.0,37.0,50.0,25.0,6.3,2015-03-09,3,2015,9
0.0,0.0,40.0,51.0,35.0,6.7,2015-03-10,3,2015,10
0.0,0.0,42.0,51.0,30.0,6.3,2015-03-11,3,2015,11
0.0,0.0,42.0,56.0,28.0,8.5,2015-03-12,3,2015,12
0.0,0.0,47.0,65.0,37.0,5.8,2015-03-13,3,2015,13
0.0,0.0,51.0,60.0,37.0,12.3,2015-03-14,3,2015,14
0.0,0.0,45.0,62.0,29.0,10.3,2015-03-15,3,2015,15
0.0,0.0,58.0,73.0,42.0,12.8,2015-03-16,3,2015,16
0.0,0.0,45.0,45.0,28.0,14.1,2015-03-17,3,2015,17
0.0,0.0,37.0,50.0,28.0,4.7,2015-03-18,3,2015,18
0.0,0.0,42.0,46.0,37.0,7.8,2015-03-19,3,2015,19
0.0,0.0,42.0,50.0,38.0,8.9,2015-03-20,3,2015,20
0.0,0.0,42.0,49.0,32.0,10.3,2015-03-21,3,2015,21
0.02,0.2,32.0,35.0,26.0,11.0,2015-03-22,3,2015,22
0.61,5.6,29.0,31.0,28.0,10.7,2015-03-23,3,2015,23
0.04,0.0,30.0,37.0,19.0,11.4,2015-03-24,3,2015,24
0.25,0.0,37.0,41.0,35.0,11.2,2015-03-25,3,2015,25
0.0,0.0,37.0,42.0,31.0,11.2,2015-03-26,3,2015,26
0.04,0.6,29.0,31.0,21.0,11.9,2015-03-27,3,2015,27
0.0,0.0,27.0,36.0,20.0,7.2,2015-03-28,3,2015,28
0.01,0.0,32.0,47.0,24.0,15.2,2015-03-29,3,2015,29
0.0,0.0,46.0,61.0,34.0,10.7,2015-03-30,3,2015,30
0.0,0.0,49.0,58.0,39.0,8.5,2015-03-31,3,2015,31
0.0,0.0,52.0,72.0,35.0,11.4,2015-04-01,4,2015,1
0.36,0.0,58.0,65.0,50.0,11.2,2015-04-02,4,2015,2
0.0,0.0,50.0,53.0,30.0,10.5,2015-04-03,4,2015,3
0.0,0.0,40.0,58.0,28.0,11.4,2015-04-04,4,2015,4
0.0,0.0,53.0,66.0,36.0,9.8,2015-04-05,4,2015,5
0.04,0.0,45.0,62.0,34.0,6.7,2015-04-06,4,2015,6
0.0,0.0,40.0,46.0,38.0,13.9,2015-04-07,4,2015,7
0.05,0.0,44.0,50.0,40.0,8.9,2015-04-08,4,2015,8
1.41,0.0,51.0,71.0,41.0,13.9,2015-04-09,4,2015,9
